Quadro,Min_Val,Max_Val
frame0210.png,-27302138.0,113216456.0
frame0211.png,-27210424.0,113538656.0
frame0212.png,-26909282.0,113758536.0
frame0213.png,-26583252.0,113938808.0
frame0214.png,-26343424.0,114148216.0
frame0215.png,-26089258.0,114472344.0
frame0216.png,-25866284.0,114545680.0
frame0217.png,-25569676.0,114576064.0
frame0218.png,-25294718.0,114610432.0
frame0219.png,-25030978.0,114588672.0
frame0220.png,-24736218.0,114539680.0
frame0221.png,-24478396.0,114267376.0
frame0222.png,-24112448.0,113859904.0
frame0223.png,-23798732.0,113319912.0
frame0224.png,-23545572.0,113066600.0
frame0225.png,-23336728.0,112778080.0
frame0226.png,-23299224.0,112313624.0
frame0227.png,-23212324.0,112008208.0
frame0228.png,-23121362.0,111538336.0
frame0229.png,-23087598.0,111184088.0
frame0230.png,-22992216.0,110501432.0
frame0231.png,-22873504.0,109976672.0
frame0232.png,-22720920.0,109432552.0
frame0233.png,-22651672.0,109265872.0
frame0234.png,-22530780.0,108625304.0
frame0235.png,-22556424.0,108166032.0
frame0236.png,-22443048.0,107633736.0
frame0237.png,-22474626.0,107277352.0
frame0238.png,-22493636.0,106770728.0
frame0239.png,-22625166.0,106300400.0
frame0240.png,-22686728.0,105938576.0
frame0241.png,-22753332.0,105655160.0
frame0242.png,-22812958.0,105252104.0
frame0243.png,-22913192.0,104984976.0
frame0244.png,-23011704.0,104549872.0
frame0245.png,-23079354.0,104309944.0
frame0246.png,-23111398.0,104026864.0
frame0247.png,-23114238.0,103750256.0
frame0248.png,-23232170.0,103478304.0
frame0249.png,-23195210.0,103290448.0
frame0250.png,-23281234.0,103077336.0
frame0251.png,-23259126.0,102842600.0
frame0252.png,-23312576.0,102598208.0
frame0253.png,-23260746.0,102293184.0
frame0254.png,-23401038.0,102089840.0
frame0255.png,-23375734.0,101963504.0
frame0256.png,-23525648.0,101861368.0
frame0257.png,-23560426.0,101740424.0
frame0258.png,-23658612.0,101714656.0
frame0259.png,-23849368.0,101498984.0
frame0260.png,-24072448.0,101409312.0
frame0261.png,-24217122.0,101291720.0
frame0262.png,-24320426.0,101103336.0
frame0263.png,-24453596.0,100836248.0
frame0264.png,-24557410.0,100564920.0
frame0265.png,-24661890.0,100149784.0
frame0266.png,-24805326.0,99790592.0
frame0267.png,-24915134.0,99507000.0
frame0268.png,-25048986.0,99120248.0
frame0269.png,-25075706.0,98673216.0
frame0270.png,-25030902.0,98234152.0
frame0271.png,-25251056.0,97927848.0
frame0272.png,-25222570.0,97639000.0
frame0273.png,-25327432.0,97296872.0
frame0274.png,-25313412.0,96806104.0
frame0275.png,-25408186.0,96604936.0
frame0276.png,-25282820.0,96260520.0
frame0277.png,-25281274.0,95907696.0
frame0278.png,-25225584.0,95557200.0
frame0279.png,-25176026.0,95412768.0
frame0280.png,-25258164.0,94946024.0
frame0281.png,-25161324.0,94641368.0
frame0282.png,-25176694.0,94389912.0
frame0283.png,-25099490.0,93992096.0
frame0284.png,-24909022.0,93583712.0
frame0285.png,-24881810.0,93192776.0
frame0286.png,-24891118.0,92872248.0
frame0287.png,-24816822.0,92757544.0
frame0288.png,-24667056.0,92535048.0
frame0289.png,-24685496.0,92293848.0
frame0290.png,-24599670.0,92149288.0
frame0291.png,-24497460.0,91895976.0
frame0292.png,-24504666.0,91709704.0
frame0293.png,-24527426.0,91539896.0
frame0294.png,-24413842.0,91439128.0
frame0295.png,-24373086.0,91351312.0
frame0296.png,-24349618.0,91411032.0
frame0297.png,-24321862.0,91285664.0
frame0298.png,-24344964.0,91197552.0
frame0299.png,-24297336.0,91231336.0
frame0300.png,-24406560.0,91408576.0
frame0301.png,-24338438.0,91299600.0
frame0302.png,-24287558.0,91179280.0
frame0303.png,-24221366.0,91157920.0
frame0304.png,-24220624.0,91212880.0
